type,group,filename,format,duration,frame_count,frame_rate,file_size,width,height,rotation,codec
sim,sim-139,77db8219984d47b79589dca6ff70b2b2.MOV,MPEG-4,287478,12062.0,41.958,51634983,1280,720,0.0,AVC
sim,sim-139,dcf03113f84fc75303db2da02d20176b.MOV,MPEG-4,230017,6893.0,29.97,43017306,720,1280,0.0,AVC
sim,sim-139,8c4ddfbe759dd3943871edade3fe120a.MOV,MPEG-4,230017,6893.0,29.97,43047257,1280,720,0.0,AVC
sim,sim-141,1dc173cfe9fc9dd0b8ae9451bb0ca394.mp4,MPEG-4,221031,6630.0,30.0,16131620,720,1280,0.0,AVC
sim,sim-141,81a2d5d4c8919a0cff4e8d2a809ccbb1.mp4,MPEG-4,221031,6630.0,30.0,13789107,1280,720,0.0,AVC
sim,sim-141,66687b07f458e44d010db1ebf214cf48.mp4,MPEG-4,221031,6630.0,30.0,16175361,1280,720,0.0,AVC
sim,sim-141,7471578611682695a3efef5d5400ed32.mp4,MPEG-4,221000,6630.0,30.0,20971195,1280,720,0.0,AVC
sim,sim-141,510d65ad44637ff79c73e20cd42065dc.mp4,MPEG-4,221000,6630.0,30.0,7227206,1280,720,0.0,AVC
sim,sim-141,350cb69a881a5fb21c0c90d0e119fca3.mp4,MPEG-4,221031,6630.0,30.0,14552516,1024,792,0.0,AVC
sim,sim-142,75b465a380bac06a25bfdd0fb2a6c068.wmv,Windows Media,238096,7143.0,30.0,10908288,640,480,0.0,MP43
sim,sim-142,3846446d226f994ddad12416e6279188.wmv,Windows Media,238096,7143.0,30.0,10869888,320,432,0.0,MP43
sim,sim-142,90b4655a96e13bd9356fa473edcbb821.wmv,Windows Media,238096,7143.0,30.0,10898688,480,640,0.0,MP43
sim,sim-142,195e7a9ff8be051c140834816fe108ed.wmv,Windows Media,238096,7143.0,30.0,10892288,640,480,0.0,MP43
sim,sim-142,0807469e9a87343545fd6f7c89da103c.wmv,Windows Media,237900,7137.0,30.0,6379903,640,480,0.0,MP43
sim,sim-143,2e0e19f49767a091d6f2dd5663ae77ec.mpg,MPEG-PS,306096,9182.0,30.0,80574464,1920,1080,0.0,MPEG-1V
sim,sim-143,b66dc0f4d5f0a4570ca5efe9c2d364e8.mpg,MPEG-PS,306100,9183.0,30.0,253974528,1920,1080,0.0,MPEG-1V
sim,sim-144,e3ecfeb0888adcce0534c846e5257f0c.mkv,Matroska,372966,11189.0,30.0,12807326,800,480,0.0,V_MPEG4/ISO/AVC
sim,sim-144,f13995bf0ab887aa7e59c8acb618cf63.mkv,Matroska,373003,,,23674092,800,480,0.0,V_MPEG4/ISO/AVC
sim,sim-144,b908e8e0082fac3b9f41490ea555713c.mkv,Matroska,373003,11189.0,30.0,36930644,800,480,0.0,V_MPEG4/ISO/AVC
sim,sim-144,bb14e98d9cc6efe1edb855b6b09a9dce.mkv,Matroska,373003,11189.0,30.0,27766529,852,480,0.0,V_MPEG4/ISO/AVC
sim,sim-144,3d827bf5c01c77e7432e74abafc84a29.mkv,Matroska,373003,11189.0,30.0,39330933,800,480,0.0,V_MPEG4/ISO/AVC
sim,sim-144,205b3ffb578264a4d45b4a8059368c9a.mkv,Matroska,373003,11189.0,30.0,38902139,800,480,0.0,V_MPEG4/ISO/AVC
sim,sim-145,f90fe501bef715c87b09000fe935000e.wmv,Windows Media,437520,11801.0,26.973000000000003,29994282,720,480,0.0,MP43
sim,sim-145,0fe1f65aa46b13a3b947052be61a750a.wmv,Windows Media,350029,10490.0,29.97,31011360,648,576,0.0,MP43
sim,sim-145,ab24d83c7fa14720f49b33bb3952c2ea.wmv,Windows Media,350029,10490.0,29.97,33235272,852,480,0.0,MP43
sim,sim-146,8d816d1cae78f3c0470aa778d99d144a.wmv,Windows Media,444861,10666.0,23.976,57574745,1280,720,0.0,MP43
sim,sim-146,cf0c0d1f36fb2fc044692b22c624f6b7.wmv,Windows Media,444904,10667.0,23.976,35011924,640,648,0.0,MP43
sim,sim-146,5f1961b9b0f45a720125848ca4562aed.wmv,Windows Media,444904,10667.0,23.976,65664724,720,1280,0.0,MP43
sim,sim-147,747e3aa075136e747731cfb5e797e3df.wmv,Windows Media,339652,10179.0,29.97,17360094,720,480,0.0,MP43
sim,sim-147,b3d097bd1ef820f874e109e1ed440537.wmv,Windows Media,339606,10178.0,29.97,13135715,720,480,0.0,MP43
sim,sim-147,0af335e6d1d9d0b49d8b7b34c3ed4de5.wmv,Windows Media,339652,10179.0,29.97,29712094,792,720,0.0,MP43
sim,sim-147,58ff6706f241790cb40676f8ddbde440.wmv,Windows Media,339652,10179.0,29.97,20761694,720,480,0.0,MP43
sim,sim-147,c8a48b949839bc869a7d1237b36b620e.wmv,Windows Media,339652,10179.0,29.97,20761694,720,480,0.0,MP43
sim,sim-147,93650114533c4d214bf32043abcd1a56.wmv,Windows Media,339606,10178.0,29.97,28361476,720,480,0.0,MP43
sim,sim-148,3a40de6a4a8848bb2dbf5bd14727b838.mp4,MPEG-4,215960,5399.0,25.0,42130362,640,480,0.0,AVC
sim,sim-148,8a4f7c782c3586552cbfd543dce85b3b.mp4,MPEG-4,216016,5399.0,25.0,29520770,704,480,0.0,AVC
sim,sim-148,c43dbffb38add0beac66f0dc9029a561.mp4,MPEG-4,216016,5399.0,25.0,26784455,640,480,0.0,AVC
sim,sim-148,c3e8b548811c2d573dba744c34ab2182.mp4,MPEG-4,215960,5399.0,25.0,15721795,640,480,0.0,AVC
sim,sim-148,2a8eb2b0ac31288dc3c5d197c1fdd399.mp4,MPEG-4,216016,5399.0,25.0,25660359,640,480,0.0,AVC
sim,sim-149,c1d411ac5e0e231be919513fcd35a81b.mp4,MPEG-4,446016,13379.0,30.0,36264977,480,720,0.0,AVC
sim,sim-149,3eb1d15676a061e99f0f65eda9dce1a5.mp4,MPEG-4,446016,13379.0,30.0,27524623,480,720,0.0,AVC
sim,sim-149,d1d415695638037ba0fd6b7597ca08db.mp4,MPEG-4,446016,13379.0,30.0,36381423,720,480,0.0,AVC
sim,sim-149,ecd775ea4b6154eb9ade9d3e0f33e597.mp4,MPEG-4,446016,13379.0,30.0,32117908,480,720,0.0,AVC
sim,sim-149,eba0ab89e0048621469523bc67bf4d0d.mp4,MPEG-4,445967,13379.0,30.0,43119028,480,720,0.0,AVC
sim,sim-150,8b22189cb9694b9db3a104df6edcf01a.mp4,MPEG-4,232625,5583.0,24.0,15990117,640,384,0.0,AVC
sim,sim-150,a1e0fc52176093790c59a7ae032b3c31.mp4,MPEG-4,232625,5583.0,24.0,13042378,640,384,0.0,AVC
sim,sim-151,01b1c065cbbf6b8ff57c1b4b40801b64.mp4,MPEG-4,266134,3992.0,15.0,7710803,224,192,0.0,AVC
sim,sim-151,2be28755132273cc5e99e01c42506574.mp4,MPEG-4,266134,3992.0,15.0,2754718,320,240,0.0,AVC
sim,sim-151,5f6b91e32f27be812dc31867c4520175.mp4,MPEG-4,266134,3992.0,15.0,9413798,352,240,0.0,AVC
sim,sim-151,9246bcf26e8813f30dbbdf268c870b89.mp4,MPEG-4,266134,3992.0,15.0,9903820,426,240,0.0,AVC
sim,sim-151,77ed50ce5d98e17c7218653e7c288f75.mp4,MPEG-4,266134,3992.0,15.0,9212487,320,240,0.0,AVC
sim,sim-152,62d3d637015a59b9fd1915283fc7f4d5.avi,AVI,223033,13382.0,60.0,50014922,1280,720,0.0,FMP4
sim,sim-152,f8c7fe217cb1ff2fcd9f00228a337d04.avi,AVI,223000,13380.0,60.0,44533272,1280,720,0.0,FMP4
sim,sim-152,8d2ff39ded4465c6bee65df4ceebe386.avi,AVI,223033,13382.0,60.0,50649478,1280,720,0.0,FMP4
sim,sim-153,400c170a3cc7efe8463844f1ecf711b5.mp4,MPEG-4,243250,5838.0,24.0,45887602,1280,720,0.0,AVC
sim,sim-153,a8c452ad5bbe1500a2b63ef2b2acf102.mp4,MPEG-4,304167,4380.0,14.4,48722911,1280,720,0.0,AVC
sim,sim-153,a0d4a808e852d6c153cc7a6ee9232ce9.mp4,MPEG-4,243250,5838.0,24.0,45685661,720,1280,0.0,AVC
sim,sim-153,19a92c26391d131409ab7816e0531b5b.mp4,MPEG-4,243250,5838.0,24.0,42516769,1280,720,0.0,AVC
sim,sim-153,9ca54e83f8da5f4c5eb378bad882dcef.mp4,MPEG-4,243250,5838.0,24.0,34097070,1280,720,0.0,AVC
sim,sim-154,8d3bf73bfe27d398d64faa42e3ea19d0.wmv,Windows Media,238764,7450.0,31.201,17291819,720,480,0.0,MP43
sim,sim-154,0c1c3cbbdaeb3e9cb6016c22613cdf5d.wmv,Windows Media,191004,4600.0,24.084,23525128,720,480,0.0,MP43
sim,sim-154,4da252d197813949678f77e21f77ca6f.wmv,Windows Media,191050,4601.0,24.084,10481937,432,432,0.0,MP43
sim,sim-154,6a65f138211da348b9c8649838235e04.wmv,Windows Media,191050,4601.0,24.084,15589137,720,480,0.0,MP43
clip,sim-001,5cff4dd374af13be8b05e0b80958fb53.mkv,Matroska,227016,5352.0,24.0,221411800,800,600,0.0,V_MPEG4/ISO/AVC
clip,sim-002,eee409d158377bfb2506364d8cfe337c.mkv,Matroska,297006,6912.0,24.0,409840628,1440,1080,0.0,V_MPEG4/ISO/AVC
clip,sim-003,634344488518f9e90cd8a9cb61a51d48.wmv,Windows Media,372080,11162.0,30.0,147981087,640,480,0.0,WMV3
clip,sim-004,9cc609244996a52bfdb9bd00d9fb80c9.wmv,Windows Media,431171,12935.0,30.0,153738241,640,480,0.0,WMV3
clip,sim-005,989843e67fc2e503bdd5a839024fcc94.avi,AVI,375168,9000.0,24.0,363627152,1080,1440,0.0,H264
clip,sim-006,ab8849b750e9c73dd77e54feb339ecbb.MOV,MPEG-4,189011,4535.0,24.03,250074202,1280,720,180.0,AVC
clip,sim-007,451aa0e2028b66a40663e507f660d25b.avi,AVI,259493,7777.0,29.97,200639730,1280,720,0.0,DX50
clip,sim-008,f714c88672d2b5d4ee61a4689e114b82.mp4,MPEG-4,391000,9216.0,24.0,117597261,1280,720,0.0,MPEG-4V
clip,sim-009,5ff1d2f07d81ed9994af145164d39d49.avi,AVI,457012,10968.0,24.0,248535612,1280,720,0.0,H264
clip,sim-010,801ae4fa78e000bca02a42e048f4837c.wmv,Windows Media,422130,12664.0,30.0,146589387,640,480,0.0,WMV3
clip,sim-011,fdd458dc59a8612ce8c6f0f81f7d1cee.avi,AVI,472007,11328.0,24.0,98806242,640,480,0.0,XVID
clip,sim-012,7424c89329771c2445c20d12e4b67702.mp4,MPEG-4,266987,7887.0,29.643,398876637,1280,720,0.0,AVC
clip,sim-013,6ea0361a77415763b12526fc2ec8973f.avi,AVI,115125,2763.0,24.0,34414026,720,480,0.0,XVID
clip,sim-014,8c7cc43b42fa273338b5bac0cde1bf4f.mp4,MPEG-4,250018,7501.0,30.0,535514054,1920,1080,90.0,AVC
clip,sim-015,5bfd7ee6839cd3f1401c46a5476789b7.mp4,MPEG-4,198298,5948.0,30.0,20631359,704,576,0.0,AVC
clip,sim-016,d165792bb6651826e4bc22f48c98b1e9.mp4,MPEG-4,267990,8001.0,29.912,577508067,1920,1080,90.0,AVC
clip,sim-017,a3d38bc625e6fd33820e34afaa68c6b9.mkv,Matroska,282084,6770.0,24.0,974697706,800,480,0.0,V_MPEG4/ISO/AVC
clip,sim-018,3562b14ae610bc0a42219335b7ac4cce.MOV,MPEG-4,494005,14806.0,29.97,1207788377,1920,1080,90.0,AVC
clip,sim-019,dcfb796330cd20972b6b5581a1aec6e2.mp4,MPEG-4,373003,11135.0,30.0,354569252,1920,1080,0.0,AVC
clip,sim-020,fff272bd0589f0fb94b33905b537af89.mp4,MPEG-4,219008,5211.0,23.932,375083916,1920,1088,90.0,AVC
clip,sim-021,ea319bef21cd5b305fbcd39a229029bb.mp4,MPEG-4,266966,6201.0,24.0,99260577,800,480,0.0,AVC
clip,sim-022,6bd204b9b796e77c400062a474359bed.mp4,MPEG-4,353988,10470.0,30.0,71359729,960,640,0.0,AVC
clip,sim-023,656fbc4d0c19e8088dc466390f2564ac.wmv,Windows Media,268184,8046.0,30.0,40086063,640,480,0.0,WMV3
clip,sim-024,468dbd50285d858ece1d6cd02aa02184.avi,AVI,403003,12078.0,29.97,122817116,720,480,0.0,XVID
clip,sim-025,d2adc2a1efa2dea29b4130cab4373d01.mp4,MPEG-4,402402,12060.0,29.97,311186182,1280,720,0.0,AVC
clip,sim-026,0031c82768f189f38c5ecb59f7794234.mp4,MPEG-4,344982,10320.0,30.0,264477979,1280,720,0.0,AVC
clip,sim-027,c9160dc8ab5b7017b861552a5479b192.wmv,Windows Media,381039,11431.0,30.0,150319725,640,480,0.0,WMV3
clip,sim-028,5152b34806b7281785420bf0f87d87e1.MPG,MPEG-PS,411120,10278.0,25.0,149663262,640,480,0.0,MPEG-1V
clip,sim-029,d02e74e9f0cd8c3592ca102ea50f6819.wmv,Windows Media,105433,3163.0,30.0,30214075,640,480,0.0,WMV3
clip,sim-030,8eda65132dcc7fd9a9b35345bbe31408.mp4,MPEG-4,238724,7070.0,74.244,358048762,1280,720,0.0,AVC
clip,sim-031,1ae618d371da748d77a842b71de36ec7.asf,Windows Media,205136,,,7845732,640,480,0.0,WMV1
clip,sim-032,3485fa3727fbd398e787feb02a3e2094.MOV,MPEG-4,454228,,24.069000000000003,201961502,640,480,90.0,AVC
clip,sim-033,a9be76a4007026f1f8f3910be8b0fcf1.mkv,Matroska,252023,7555.0,30.0,227255140,632,360,0.0,V_MPEG4/ISO/AVC
clip,sim-034,fa1a4e82a69a9a8915a51134ad50e3cf.mp4,MPEG-4,445010,13110.0,30.0,100422856,640,480,0.0,MPEG-4V
clip,sim-035,3ceaf3563af59a20fa04d25f63507cd5.MOV,MPEG-4,295796,8865.0,29.97,472024185,1920,1080,0.0,AVC
clip,sim-036,fbe927c8a162221f395ba8406906f078.mp4,MPEG-4,177500,5325.0,30.0,157693456,1920,1080,0.0,AVC
clip,sim-037,62f963a59ca9bcdaec860e27726647b9.wmv,Windows Media,295168,8855.0,30.0,115017425,640,480,0.0,WMV3
clip,sim-038,16575b36e3cf2520bfd0aaab4173107f.mp4,MPEG-4,422997,10008.0,24.0,209323486,1280,720,0.0,MPEG-4V
clip,sim-039,0861a199ac7fb52f962c2c039101b5a5.avi,AVI,377025,11310.0,30.0,190026364,720,480,0.0,DIVX
clip,sim-040,227243ddf8d58ad7448cd51170d99aeb.mkv,Matroska,279027,6632.0,24.0,1067983489,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-041,705cb0360e38483db9214e87f1580e07.mkv,Matroska,357007,8472.0,24.0,430337547,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-042,a2ea6f0b10ca1dc534e1faf7758c8998.mp4,MPEG-4,423001,10056.0,24.0,328961871,800,480,0.0,AVC
clip,sim-043,e961dab0a98fc1e770eb49cd4b6679d6.wmv,Windows Media,465000,13950.0,30.0,158241267,640,480,0.0,WMV3
clip,sim-044,89077ae82765204b6b0ecc89dbfa3594.avi,AVI,279900,6712.0,23.976,230342656,1280,720,0.0,XVID
clip,sim-045,85333663d3d18af41c753e6f47cd1248.avi,AVI,327000,7848.0,24.0,365249816,1280,720,0.0,XVID
clip,sim-046,30903d195a62df6cf353fa006eee7a47.avi,AVI,327001,7848.0,24.0,80671350,640,480,0.0,DIVX
clip,sim-047,61350037258537b9694f39edbfe6caa4.wmv,Windows Media,468061,14042.0,30.0,82269663,640,480,0.0,WMV3
clip,sim-048,2c7623ace23aab674c9511d8da42a53a.wmv,Windows Media,445120,13354.0,30.0,126448725,640,480,0.0,WMV3
clip,sim-049,ac47a1a89ef60c0f1a50ded1ecc716e9.mp4,MPEG-4,365009,8760.0,24.0,274420101,480,272,0.0,AVC
clip,sim-050,2a67fd8d7cff8f4cb1bfdd0985d48d83.mp4,MPEG-4,307014,9000.0,30.0,53693678,960,640,0.0,AVC
clip,sim-051,1f79be0ec3f4aeb2fdc7c87da8fd784f.mp4,MPEG-4,211990,6335.0,30.0,452326981,1920,1080,90.0,AVC
clip,sim-052,90e922602cd9b5c3ae4fb9458e8a8b93.avi,AVI,211100,6330.0,30.0,60138190,632,352,0.0,mpg1
clip,sim-054,7f94209ace52c6a8647cd5e1d126f200.mpg,MPEG-PS,382016,11445.0,29.97,249561088,720,480,0.0,MPEG-2V
clip,sim-055,872491326fe1fded50b8ab3cc381204c.wmv,Windows Media,424232,12714.0,29.97,166295029,1920,1080,0.0,WMV3
clip,sim-056,0498040531f08260f2b4772528ab1f17.avi,AVI,331000,8275.0,25.0,137339444,640,480,0.0,DIVX
clip,sim-057,53f6d26db0e060a98b99c521859ae923.wmv,Windows Media,343052,10292.0,30.0,137350513,640,480,0.0,WMV3
clip,sim-058,98ded1805439ca8e70a4de5675f1c44f.avi,AVI,432927,10820.0,25.0,328688134,1280,720,0.0,DIVX
clip,sim-059,e5bb969936c9bc8053f21ecfc373504d.mp4,MPEG-4,362998,10861.0,30.0,136163618,640,428,0.0,AVC
clip,sim-060,00626631ddb85d019826872f553c4881.mp4,MPEG-4,208000,4947.0,23.976,77510105,1280,720,0.0,AVC
clip,sim-061,d13bbf620fb3e1db798ccdbeb83a5dcb.mkv,Matroska,470010,13912.0,30.0,416302937,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-062,0203e34a982ab20868cce271745f17d4.mkv,Matroska,308000,9179.0,30.0,282430115,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-063,2e9d47cd3a182c00e5c393a1e83cfa48.wmv,Windows Media,308129,9244.0,30.0,123257503,640,480,0.0,WMV3
clip,sim-064,e3bbda07a3944df8c8719e348cac3a9c.mkv,Matroska,233018,6913.0,29.97,214563476,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-065,d08ca374570ff86c1028f21b6637eaa0.wmv,Windows Media,218120,6544.0,30.0,82805763,640,480,0.0,WMV3
clip,sim-066,323b32157d27e6abd3211f11aadb4fa6.wmv,Windows Media,424085,12723.0,30.0,102211799,640,480,0.0,WMV3
clip,sim-067,2903b3f6c14ca0aeb86c95f28e3ccf31.wmv,Windows Media,453052,13592.0,30.0,180823173,640,480,0.0,WMV3
clip,sim-068,c2cd11976d2e26077997002f4a33ef7a.wmv,Windows Media,285028,8551.0,30.0,37820565,640,480,0.0,WMV3
clip,sim-069,05cb43f21bf7a2865dc73936de42554c.wmv,Windows Media,222166,6665.0,30.0,84357787,640,480,0.0,WMV3
clip,sim-070,26cc2e7e7e21c6b995ba7d5f58188756.wmv,Windows Media,211009,6330.0,30.0,80709721,640,480,0.0,WMV3
clip,sim-071,c67c9af1d7d7efe9b638f16a045d6689.mp4,MPEG-4,436992,11694.0,26.994,409325837,984,720,0.0,MPEG-4V
clip,sim-072,ed372d7e3d8d08270674f7cd857089ae.mp4,MPEG-4,237031,5672.0,24.0,29047212,720,480,0.0,MPEG-4V
clip,sim-073,cd1ea39a02c9fa1932135f3af4f99807.mkv,Matroska,471020,11112.0,24.0,1651544058,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-074,43cce9754e1855208b3305c7a03e5a63.mp4,MPEG-4,268971,8077.0,30.059,105841470,640,480,0.0,AVC
clip,sim-075,d54823a4e56bd3ede83711befec4c56c.avi,AVI,163631,3927.0,24.0,160971560,1280,720,0.0,DIVX
clip,sim-076,de9d64f959a071d2f2c4acc67b230e19.mkv,Matroska,384800,9235.0,24.0,307601979,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-077,89ff638d86e01c79aa67df25413139ec.mp4,MPEG-4,409835,12292.0,30.0,672553781,1920,1080,0.0,AVC
clip,sim-078,16e5866a8ad7ddbbdbab0e053a8ea05e.mp4,MPEG-4,168384,5042.0,30.0,275945210,1920,1080,0.0,AVC
clip,sim-079,125c08789ba99c2dbecb70acd726de69.mp4,MPEG-4,252319,7562.0,29.97,289588456,640,480,0.0,AVC
clip,sim-080,28a5e17ef227f39f5bb19f03686953a5.mp4,MPEG-4,299002,7132.0,23.896,507616801,1920,1080,90.0,AVC
clip,sim-081,7747285002c10f2776b81ad3b3d0aa02.mp4,MPEG-4,447019,13237.0,29.643,669444965,1280,720,0.0,AVC
clip,sim-082,054226ecd8bc9bfb3652190fc5138267.wmv,Windows Media,262040,7861.0,30.0,94665227,640,480,0.0,WMV3
clip,sim-083,a4ce6cc3e2c8feec3c6d7466e0bf7801.wmv,Windows Media,271178,8135.0,30.0,79753281,640,480,0.0,WMV3
clip,sim-084,b760c8f69aa4eaa0013483abe87426ae.avi,AVI,279014,6696.0,24.0,88340848,1280,720,0.0,DIVX
clip,sim-085,dacbe2229c78a47e23778c541bc4c728.avi,AVI,233012,5592.0,24.0,10812532,640,360,0.0,DIVX
clip,sim-086,af1e610187188efa6898f9f00209b7e1.mkv,Matroska,301015,7104.0,24.0,236820783,480,640,0.0,V_MPEG4/ISO/AVC
clip,sim-087,537345a65e7843649ff35bb49ccfb059.mp4,MPEG-4,264000,6597.0,25.0,56527185,720,480,0.0,AVC
clip,sim-088,bac5b5a7034e38ad88826976dba50391.wmv,Windows Media,383156,11495.0,30.0,153219553,640,480,0.0,WMV3
clip,sim-089,75857ed5de81b5cff18013f6bdc3195e.avi,AVI,442008,10608.0,24.0,211703812,1280,720,0.0,H264
clip,sim-090,389a578f0a73aba1cdc79a8f0c8bd1e8.mkv,Matroska,227003,5256.0,24.0,173406092,480,640,0.0,V_MPEG4/ISO/AVC
clip,sim-091,899703d9a557045929a4a97c3d43eb82.mp4,MPEG-4,306991,8973.0,29.97,87611331,1280,720,0.0,MPEG-4V
clip,sim-092,30f13dece58a25d13527919e0d837ab5.mp4,MPEG-4,264382,7931.0,96.031,567203580,1920,1080,0.0,AVC
clip,sim-093,53bb1ff28067b4a813576f7d2ec6c77e.mkv,Matroska,311011,9107.0,29.97,616253146,640,480,0.0,V_MPEG4/ISO/AVC
clip,sim-094,dae2954bdce729be6e7b9e3dcd1d2f59.mp4,MPEG-4,359996,10769.0,30.0,188675653,1920,1080,0.0,AVC
clip,sim-095,1c8453e0f8ea290b052f9590c335bc7b.mp4,MPEG-4,323008,9661.0,29.97,114694902,1920,1080,0.0,AVC
clip,sim-096,30b8fd7576620c0e8701c2ca2c937867.mp4,MPEG-4,328000,9809.0,29.97,700173295,1920,1080,90.0,AVC
clip,sim-097,4a1c9bb806d358dca9f32eafb7c13560.mkv,Matroska,407010,10041.0,25.0,560364347,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-098,5fce7acc60dbaa1f7e0433a40d0ef2e0.wmv,Windows Media,459064,13772.0,30.0,167562409,640,480,0.0,WMV3
clip,sim-099,42dcbe88d3c2930a154405c094fe7a33.wmv,Windows Media,387140,9282.0,23.976,248553977,1280,720,0.0,WMV3
clip,sim-100,a0583fe59dbd37b978720ceb67ebe7c7.mp4,MPEG-4,483440,11586.0,23.976,175196676,360,640,0.0,AVC
clip,sim-101,5c6aacd5f31174ee5f4406d117ef0c45.wmv,Windows Media,228010,6840.0,30.0,27484223,640,480,0.0,WMV3
clip,sim-102,465f9b70b3c6178c37ea9e6a747594b9.avi,AVI,485018,14536.0,29.97,572914352,1920,1080,0.0,DIVX
clip,sim-103,38227d557f13451ea4eb3f1fd7a82628.mkv,Matroska,249021,5928.0,24.0,147986560,720,480,0.0,V_MPEG4/ISO/AVC
clip,sim-104,f3206a1b1d95f8db518c207a34e5a4c8.wmv,Windows Media,349011,8376.0,24.0,47055679,720,480,0.0,WMV2
clip,sim-105,1b1243362c3255874d9782a7e3244731.mkv,Matroska,343013,8040.0,24.0,447188654,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-106,dba156a38f0a1b5ff4ce38d5eefd5b30.mp4,MPEG-4,274994,8127.0,29.97,140224112,1280,720,0.0,AVC
clip,sim-107,8df19e59efc7e85575ddfaea22e1704e.mkv,Matroska,302996,10605.0,35.0,1513779522,1920,1080,0.0,V_MPEG4/ISO/AVC
clip,sim-108,39609fc51696dc765fd0154afa5a5cc4.wmv,Windows Media,377169,11315.0,30.0,115005117,640,480,0.0,WMV3
clip,sim-109,ecc2bba71ad52771c9a3a7dc9e1c0afe.mp4,MPEG-4,273995,7978.0,29.97,136277004,1280,720,0.0,AVC
clip,sim-111,31858b3dc8f88c8aeb8ea40971c7b8bb.mkv,Matroska,436036,10454.0,23.976,458261255,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-112,6ac3710bc0b2d5900db1adcd2e7cca97.wmv,Windows Media,358074,10742.0,30.0,142022603,640,480,0.0,WMV3
clip,sim-113,cadefa2f541ae8f576d71227253aff1f.mp4,MPEG-4,326240,9710.0,29.77,29187742,720,480,0.0,AVC
clip,sim-114,ae03c9f63f4f35bc57c73fd37b371074.mkv,Matroska,381048,9136.0,23.976,527695696,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-115,bd43d8a082a04418cabc00e47533c050.mp4,MPEG-4,194091,5817.0,29.97,241330575,1920,1080,0.0,AVC
clip,sim-116,b13ad2a781ac05746a05d7cd0294f40a.mkv,Matroska,472025,11304.0,24.0,539335698,640,360,0.0,V_MPEG4/ISO/AVC
clip,sim-117,c58c3e5a5dc14a8508de698dc1423126.wmv,Windows Media,484073,14522.0,30.0,155767359,640,480,0.0,WMV3
clip,sim-118,dc9716c5bd94fcbcca26ff54a90b754f.wmv,Windows Media,222549,6670.0,29.97,234646887,1440,1080,0.0,WMV3
clip,sim-119,ca06b38a1e192543b56e8a38a04d6556.mp4,MPEG-4,278013,8160.0,30.0,44700537,1280,720,0.0,AVC
clip,sim-120,7c61de5d6a502fc56fbc5ac8853f4d5c.mkv,Matroska,222009,5319.0,24.0,226633132,1280,688,0.0,V_MPEG4/ISO/AVC
clip,sim-121,ee69ca9beee3a5df08c00cfb976c5f3c.avi,AVI,381024,11434.0,30.0,159874904,720,720,0.0,H264
clip,sim-122,9020077c9137d488224a7f02ccc1205f.mp4,MPEG-4,172362,5169.0,30.0,68691351,360,640,0.0,AVC
clip,sim-123,0fe84bc045e4d401382ab556d477116a.mkv,Matroska,180002,4320.0,24.0,466644181,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-124,769ee4f5ca49a51f46b9baf214ca07ca.avi,AVI,223007,5575.0,25.0,102281220,1280,720,0.0,DIVX
clip,sim-125,f4da466d83a013210a73537291cff2ab.wmv,Windows Media,203170,6095.0,30.0,80056873,640,480,0.0,WMV3
clip,sim-126,89c9c2816441b131a763ca52c98f9529.mp4,MPEG-4,67522,1620.0,24.0,5915717,360,640,0.0,AVC
clip,sim-127,9349a1d25dd2f687f84ebcb4c98ed484.AVI,AVI,367060,18350.0,50.0,135692908,872,488,0.0,mpg1
clip,sim-128,4f1f40510d96ce03e7e371df0048d901.mkv,Matroska,310013,9136.0,29.97,328289239,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-129,88c884d140d169cf7ff0c248076f0a56.AVI,AVI,468567,14057.0,30.0,559184824,640,480,0.0,MJPG
clip,sim-130,134a85f1087dd7cd7683e315e7002524.mkv,Matroska,278018,6531.0,24.0,245890740,1280,720,0.0,V_MPEG4/ISO/AVC
clip,sim-131,dbca301130a429b57b789779edb3489a.mp4,MPEG-4,242006,6018.0,25.0,69647381,1920,1080,0.0,AVC
clip,sim-132,7c06732016feadb155fd3fcc7f2f39e7.avi,AVI,402007,12060.0,30.0,172639166,800,600,0.0,DX50
clip,sim-133,57ffb9aee8c7e7baabc8c65b11ce714b.mp4,MPEG-4,302998,7550.0,25.0,195955530,1920,1080,0.0,AVC
clip,sim-134,bfff53c2b7b0b4b0a8b0b9b1a31c5ca2.mp4,MPEG-4,294187,8798.0,29.936,627873290,1920,1080,0.0,AVC
clip,sim-135,308cc3a037cbb34977848607c9e6b1f6.avi,AVI,262008,6288.0,24.0,66060772,720,480,0.0,DIVX
